,id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,keyPass,assist,type,endY,endX,Angle,Zone,Length,longBall,Cross,throughBall,freeKick,Corner,Penalty,Foul,fastBreak,ownGoal,Yellow,Red,jerseyNum,throwIn,goalKick,Saved,Missed,bigChance,blockedX,blockedY,isHeader,Blocked,h_a
93,2694234587,52,1,1,5,45,dqq34048nqex146r77i5l8twq,Successful,40.5,89.3,2024-06-02T21:01:42.038Z,2024-06-02T21:01:45Z,"[{'id': 5067307463, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067307467, 'qualifierId': 141, 'value': '35.5', 'Name': 'Pass End Y'}, {'id': 5067307469, 'qualifierId': 212, 'value': '36.8', 'Name': 'Length'}, {'id': 5067307471, 'qualifierId': 213, 'value': '4.81', 'Name': 'Angle'}, {'id': 5067307465, 'qualifierId': 140, 'value': '43.9', 'Name': 'Pass End X'}, {'id': 5067307473, 'qualifierId': 1, 'Name': 'Long ball'}]",22zkj62c3nnd2zerfbntlevze,A. Privett,,,pass,35.5,43.9,4.81,Back,36.8,True,,,,,,,,,,,,,,,,,,,,,a
94,2694234607,53,1,1,5,48,dqq34048nqex146r77i5l8twq,Successful,46.3,34.3,2024-06-02T21:01:45.038Z,2024-06-02T21:01:48Z,"[{'id': 5067307565, 'qualifierId': 212, 'value': '24.1', 'Name': 'Length'}, {'id': 5067307561, 'qualifierId': 140, 'value': '61.3', 'Name': 'Pass End X'}, {'id': 5067307559, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067307563, 'qualifierId': 141, 'value': '7.4', 'Name': 'Pass End Y'}, {'id': 5067307567, 'qualifierId': 213, 'value': '5.42', 'Name': 'Angle'}]",537yyv46hctf4ig8h7x63cokq,A. Malanda,,,pass,7.4,61.3,5.42,Right,24.1,,,,,,,,,,,,,,,,,,,,,,a
95,2694234625,54,1,1,5,51,dqq34048nqex146r77i5l8twq,Successful,61.3,7.4,2024-06-02T21:01:48.270Z,2024-06-02T21:01:51Z,"[{'id': 5067307661, 'qualifierId': 140, 'value': '68.5', 'Name': 'Pass End X'}, {'id': 5067307659, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067307663, 'qualifierId': 141, 'value': '4.9', 'Name': 'Pass End Y'}, {'id': 5067307667, 'qualifierId': 213, 'value': '6.06', 'Name': 'Angle'}, {'id': 5067307665, 'qualifierId': 212, 'value': '7.7', 'Name': 'Length'}]",2q032302ebdlpcuytftf5vpp1,N. Byrne,,,pass,4.9,68.5,6.06,Right,7.7,,,,,,,,,,,,,,,,,,,,,,a
96,2694234631,55,1,1,5,54,dqq34048nqex146r77i5l8twq,Unsuccessful,68.5,4.9,2024-06-02T21:01:51.334Z,2024-06-02T21:01:52Z,"[{'id': 5067307689, 'qualifierId': 140, 'value': '76.1', 'Name': 'Pass End X'}, {'id': 5067307695, 'qualifierId': 213, 'value': '0.91', 'Name': 'Angle'}, {'id': 5067307693, 'qualifierId': 212, 'value': '13.1', 'Name': 'Length'}, {'id': 5067307687, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067307691, 'qualifierId': 141, 'value': '20.1', 'Name': 'Pass End Y'}]",czazwj4nt23bydpdi67i0wga2,L. Abada,,,pass,20.1,76.1,0.91,Right,13.1,,,,,,,,,,,,,,,,,,,,,,a
97,2694234637,40,49,1,5,55,943ue6l8ylnidoygbi9p8op2h,Successful,21.5,76.4,2024-06-02T21:01:52.703Z,2024-06-02T21:01:52Z,[],652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,ball_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,h
98,2694234655,41,1,1,5,56,943ue6l8ylnidoygbi9p8op2h,Successful,21.5,76.4,2024-06-02T21:01:52.815Z,2024-06-02T21:01:56Z,"[{'id': 5067307821, 'qualifierId': 141, 'value': '57.8', 'Name': 'Pass End Y'}, {'id': 5067307823, 'qualifierId': 212, 'value': '22.4', 'Name': 'Length'}, {'id': 5067307819, 'qualifierId': 140, 'value': '3.9', 'Name': 'Pass End X'}, {'id': 5067307817, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067307825, 'qualifierId': 213, 'value': '3.74', 'Name': 'Angle'}]",652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,pass,57.8,3.9,3.74,Back,22.4,,,,,,,,,,,,,,,,,,,,,,h
99,2694234661,42,1,1,5,59,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,2.7,58.5,2024-06-02T21:01:56.271Z,2024-06-02T21:01:59Z,"[{'id': 5067307871, 'qualifierId': 1, 'Name': 'Long ball'}, {'id': 5067307865, 'qualifierId': 141, 'value': '100.0', 'Name': 'Pass End Y'}, {'id': 5067307867, 'qualifierId': 212, 'value': '39.4', 'Name': 'Length'}, {'id': 5067307861, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067307869, 'qualifierId': 213, 'value': '0.83', 'Name': 'Angle'}, {'id': 5067307863, 'qualifierId': 140, 'value': '28.1', 'Name': 'Pass End X'}, {'id': 5067307859, 'qualifierId': 155, 'Name': 'Chipped'}]",cu84s15ig7u7g9iwwcff82yuh,J. Cohen,,,pass,100.0,28.1,0.83,Back,39.4,True,,,,,,,,,,,,,,,,,,,,,h
100,2694234663,43,5,1,6,2,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,28.1,101.2,2024-06-02T21:01:59.216Z,2024-06-02T21:12:19Z,"[{'id': 5067307875, 'qualifierId': 347, 'Name': 'not sure!'}, {'id': 5067307913, 'qualifierId': 233, 'value': '56', 'Name': 'not sure!'}, {'id': 5067307873, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}]",cu84s15ig7u7g9iwwcff82yuh,J. Cohen,,,out,,,,Back,,,,,,,,,,,,,,,,,,,,,,,h
101,2694234667,56,5,1,6,2,dqq34048nqex146r77i5l8twq,Successful,71.9,-1.2,2024-06-02T21:01:59.216Z,2024-06-02T21:02:01Z,"[{'id': 5067307891, 'qualifierId': 347, 'Name': 'not sure!'}, {'id': 5067307889, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067307909, 'qualifierId': 233, 'value': '43', 'Name': 'not sure!'}]",czazwj4nt23bydpdi67i0wga2,L. Abada,,,out,,,,Right,,,,,,,,,,,,,,,,,,,,,,,a
102,2694234721,57,1,1,6,13,dqq34048nqex146r77i5l8twq,Successful,69.8,0.0,2024-06-02T21:02:10.478Z,2024-06-02T21:02:39Z,"[{'id': 5067308149, 'qualifierId': 140, 'value': '64.8', 'Name': 'Pass End X'}, {'id': 5067308155, 'qualifierId': 213, 'value': '2.07', 'Name': 'Angle'}, {'id': 5067308151, 'qualifierId': 141, 'value': '12.5', 'Name': 'Pass End Y'}, {'id': 5067308145, 'qualifierId': 107, 'Name': 'Throw-in'}, {'id': 5067308153, 'qualifierId': 212, 'value': '11.1', 'Name': 'Length'}, {'id': 5067308147, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067308619, 'qualifierId': 189, 'Name': 'Player not visible'}]",2q032302ebdlpcuytftf5vpp1,N. Byrne,,,pass,12.5,64.8,2.07,Right,11.1,,,,,,,,,,,,,True,,,,,,,,,a
103,2694234725,58,1,1,6,15,dqq34048nqex146r77i5l8twq,Successful,62.5,28.8,2024-06-02T21:02:12.534Z,2024-06-02T21:02:40Z,"[{'id': 5067308185, 'qualifierId': 213, 'value': '2.12', 'Name': 'Angle'}, {'id': 5067308639, 'qualifierId': 189, 'Name': 'Player not visible'}, {'id': 5067308177, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067308181, 'qualifierId': 141, 'value': '48.8', 'Name': 'Pass End Y'}, {'id': 5067308179, 'qualifierId': 140, 'value': '54.5', 'Name': 'Pass End X'}, {'id': 5067308183, 'qualifierId': 212, 'value': '16.0', 'Name': 'Length'}]",9g7jit9xa9c5b25gfl6wy7kd1,A. Westwood,,,pass,48.8,54.5,2.12,Center,16.0,,,,,,,,,,,,,,,,,,,,,,a
104,2694234739,59,1,1,6,17,dqq34048nqex146r77i5l8twq,Successful,54.5,48.8,2024-06-02T21:02:14.351Z,2024-06-02T21:02:16Z,"[{'id': 5067308239, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067308241, 'qualifierId': 140, 'value': '59.1', 'Name': 'Pass End X'}, {'id': 5067308247, 'qualifierId': 213, 'value': '1.34', 'Name': 'Angle'}, {'id': 5067308243, 'qualifierId': 141, 'value': '78.4', 'Name': 'Pass End Y'}, {'id': 5067308245, 'qualifierId': 212, 'value': '20.7', 'Name': 'Length'}]",22zkj62c3nnd2zerfbntlevze,A. Privett,,,pass,78.4,59.1,1.34,Center,20.7,,,,,,,,,,,,,,,,,,,,,,a
105,2694234761,60,1,1,6,19,dqq34048nqex146r77i5l8twq,Successful,60.1,86.5,2024-06-02T21:02:16.016Z,2024-06-02T21:02:19Z,"[{'id': 5067308329, 'qualifierId': 212, 'value': '9.5', 'Name': 'Length'}, {'id': 5067308323, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}, {'id': 5067308331, 'qualifierId': 213, 'value': '0.63', 'Name': 'Angle'}, {'id': 5067308325, 'qualifierId': 140, 'value': '67.4', 'Name': 'Pass End X'}, {'id': 5067308327, 'qualifierId': 141, 'value': '94.8', 'Name': 'Pass End Y'}]",6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,pass,94.8,67.4,0.63,Left,9.5,,,,,,,,,,,,,,,,,,,,,,a
106,2694234765,61,1,1,6,22,dqq34048nqex146r77i5l8twq,Unsuccessful,65.1,91.5,2024-06-02T21:02:19.478Z,2024-06-02T21:02:22Z,"[{'id': 5067308345, 'qualifierId': 213, 'value': '5.22', 'Name': 'Angle'}, {'id': 5067308337, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067308339, 'qualifierId': 140, 'value': '72.9', 'Name': 'Pass End X'}, {'id': 5067308341, 'qualifierId': 141, 'value': '69.7', 'Name': 'Pass End Y'}, {'id': 5067308343, 'qualifierId': 212, 'value': '16.9', 'Name': 'Length'}]",bqxs1jhlsp1xlksbhs62syfbo,K. Vargas,,,pass,69.7,72.9,5.22,Center,16.9,,,,,,,,,,,,,,,,,,,,,,a
107,2694234771,44,8,1,6,25,943ue6l8ylnidoygbi9p8op2h,Successful,27.0,32.1,2024-06-02T21:02:21.854Z,2024-06-02T21:02:21Z,"[{'id': 5067308357, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}]",2qa0nfm4bi2wn6b6eajf8980l,D. Williams,,,interception,,,,Back,,,,,,,,,,,,,,,,,,,,,,,h
108,2694234783,62,1,1,6,28,dqq34048nqex146r77i5l8twq,Successful,54.0,40.6,2024-06-02T21:02:25.055Z,2024-06-02T21:02:26Z,"[{'id': 5067308427, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067308435, 'qualifierId': 213, 'value': '0.03', 'Name': 'Angle'}, {'id': 5067308429, 'qualifierId': 140, 'value': '61.5', 'Name': 'Pass End X'}, {'id': 5067308433, 'qualifierId': 212, 'value': '7.9', 'Name': 'Length'}, {'id': 5067308431, 'qualifierId': 141, 'value': '40.9', 'Name': 'Pass End Y'}]",537yyv46hctf4ig8h7x63cokq,A. Malanda,,,pass,40.9,61.5,0.03,Center,7.9,,,,,,,,,,,,,,,,,,,,,,a
109,2694234803,63,1,1,6,29,dqq34048nqex146r77i5l8twq,Successful,61.2,36.1,2024-06-02T21:02:26.470Z,2024-06-02T21:02:29Z,"[{'id': 5067308527, 'qualifierId': 140, 'value': '65.2', 'Name': 'Pass End X'}, {'id': 5067308531, 'qualifierId': 212, 'value': '22.8', 'Name': 'Length'}, {'id': 5067308525, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067308533, 'qualifierId': 213, 'value': '4.90', 'Name': 'Angle'}, {'id': 5067308529, 'qualifierId': 141, 'value': '3.2', 'Name': 'Pass End Y'}]",9g7jit9xa9c5b25gfl6wy7kd1,A. Westwood,,,pass,3.2,65.2,4.9,Right,22.8,,,,,,,,,,,,,,,,,,,,,,a
110,2694234809,64,1,1,6,32,dqq34048nqex146r77i5l8twq,Unsuccessful,65.4,3.4,2024-06-02T21:02:29.566Z,2024-06-02T21:02:32Z,"[{'id': 5067308563, 'qualifierId': 212, 'value': '17.8', 'Name': 'Length'}, {'id': 5067308561, 'qualifierId': 141, 'value': '0.0', 'Name': 'Pass End Y'}, {'id': 5067308559, 'qualifierId': 140, 'value': '82.1', 'Name': 'Pass End X'}, {'id': 5067308557, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067308565, 'qualifierId': 213, 'value': '6.11', 'Name': 'Angle'}]",2q032302ebdlpcuytftf5vpp1,N. Byrne,,,pass,0.0,82.1,6.11,Right,17.8,,,,,,,,,,,,,,,,,,,,,,a
111,2694234833,45,5,1,6,35,943ue6l8ylnidoygbi9p8op2h,Successful,16.7,101.4,2024-06-02T21:02:32.031Z,2024-06-02T21:12:19Z,"[{'id': 5067308681, 'qualifierId': 233, 'value': '65', 'Name': 'not sure!'}, {'id': 5067308665, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067308667, 'qualifierId': 347, 'Name': 'not sure!'}]",2qa0nfm4bi2wn6b6eajf8980l,D. Williams,,,out,,,,Back,,,,,,,,,,,,,,,,,,,,,,,h
112,2694234811,65,5,1,6,35,dqq34048nqex146r77i5l8twq,Unsuccessful,83.3,-1.4,2024-06-02T21:02:32.031Z,2024-06-02T21:02:38Z,"[{'id': 5067308571, 'qualifierId': 56, 'value': 'Right', 'Name': 'Zone'}, {'id': 5067308573, 'qualifierId': 347, 'Name': 'not sure!'}, {'id': 5067308689, 'qualifierId': 233, 'value': '45', 'Name': 'not sure!'}]",2q032302ebdlpcuytftf5vpp1,N. Byrne,,,out,,,,Right,,,,,,,,,,,,,,,,,,,,,,,a
113,2694234853,46,1,1,6,40,943ue6l8ylnidoygbi9p8op2h,Successful,14.6,100.0,2024-06-02T21:02:37.247Z,2024-06-02T21:02:41Z,"[{'id': 5067308753, 'qualifierId': 107, 'Name': 'Throw-in'}, {'id': 5067308757, 'qualifierId': 140, 'value': '7.8', 'Name': 'Pass End X'}, {'id': 5067308763, 'qualifierId': 213, 'value': '4.22', 'Name': 'Angle'}, {'id': 5067308759, 'qualifierId': 141, 'value': '82.1', 'Name': 'Pass End Y'}, {'id': 5067308755, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067308761, 'qualifierId': 212, 'value': '15.1', 'Name': 'Length'}]",2p6uagebunshlw5zmp16748dm,C. Wiley,,,pass,82.1,7.8,4.22,Back,15.1,,,,,,,,,,,,,True,,,,,,,,,h
114,2694234877,47,1,1,6,44,943ue6l8ylnidoygbi9p8op2h,Successful,7.8,86.6,2024-06-02T21:02:41.215Z,2024-06-02T21:02:45Z,"[{'id': 5067308843, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067308851, 'qualifierId': 213, 'value': '5.90', 'Name': 'Angle'}, {'id': 5067308849, 'qualifierId': 212, 'value': '39.8', 'Name': 'Length'}, {'id': 5067308847, 'qualifierId': 141, 'value': '64.5', 'Name': 'Pass End Y'}, {'id': 5067308853, 'qualifierId': 1, 'Name': 'Long ball'}, {'id': 5067308841, 'qualifierId': 155, 'Name': 'Chipped'}, {'id': 5067308845, 'qualifierId': 140, 'value': '42.9', 'Name': 'Pass End X'}]",652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,pass,64.5,42.9,5.9,Back,39.8,True,,,,,,,,,,,,,,,,,,,,,h
115,2694234881,48,4,1,6,48,943ue6l8ylnidoygbi9p8op2h,Successful,43.0,66.3,2024-06-02T21:02:45.567Z,2024-06-02T21:02:47Z,"[{'id': 5067308909, 'qualifierId': 233, 'value': '66', 'Name': 'not sure!'}, {'id': 5067308875, 'qualifierId': 152, 'Name': 'not sure!'}, {'id': 5067308879, 'qualifierId': 286, 'Name': 'not sure!'}, {'id': 5067308877, 'qualifierId': 265, 'Name': 'not sure!'}, {'id': 5067308873, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067308871, 'qualifierId': 13, 'Name': 'Foul'}]",4tci69chjeg0ukx8fs4h7r6j9,J. Thiaré,,,foul,,,,Back,,,,,,,,True,,,,,,,,,,,,,,,h
116,2694234885,66,4,1,6,48,dqq34048nqex146r77i5l8twq,Unsuccessful,57.0,33.7,2024-06-02T21:02:45.568Z,2024-06-02T21:02:47Z,"[{'id': 5067308901, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}, {'id': 5067308907, 'qualifierId': 285, 'Name': 'not sure!'}, {'id': 5067308905, 'qualifierId': 265, 'Name': 'not sure!'}, {'id': 5067308903, 'qualifierId': 152, 'Name': 'not sure!'}, {'id': 5067308915, 'qualifierId': 233, 'value': '48', 'Name': 'not sure!'}, {'id': 5067308899, 'qualifierId': 13, 'Name': 'Foul'}]",537yyv46hctf4ig8h7x63cokq,A. Malanda,,,foul,,,,Center,,,,,,,,True,,,,,,,,,,,,,,,a
117,2694234979,49,1,1,7,9,943ue6l8ylnidoygbi9p8op2h,Successful,43.9,64.0,2024-06-02T21:03:05.854Z,2024-06-02T21:03:09Z,"[{'id': 5067309379, 'qualifierId': 212, 'value': '10.2', 'Name': 'Length'}, {'id': 5067309373, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067309369, 'qualifierId': 5, 'Name': 'Free kick taken'}, {'id': 5067309375, 'qualifierId': 140, 'value': '34.3', 'Name': 'Pass End X'}, {'id': 5067309377, 'qualifierId': 141, 'value': '66.3', 'Name': 'Pass End Y'}, {'id': 5067309381, 'qualifierId': 213, 'value': '2.99', 'Name': 'Angle'}, {'id': 5067309371, 'qualifierId': 152, 'Name': 'not sure!'}]",66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,,,pass,66.3,34.3,2.99,Back,10.2,,,,True,,,,,,,,,,,,,,,,,,h
118,2694234993,50,1,1,7,12,943ue6l8ylnidoygbi9p8op2h,Successful,32.4,65.8,2024-06-02T21:03:09.245Z,2024-06-02T21:03:10Z,"[{'id': 5067309437, 'qualifierId': 141, 'value': '83.5', 'Name': 'Pass End Y'}, {'id': 5067309433, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067309435, 'qualifierId': 140, 'value': '37.7', 'Name': 'Pass End X'}, {'id': 5067309441, 'qualifierId': 213, 'value': '1.14', 'Name': 'Angle'}, {'id': 5067309439, 'qualifierId': 212, 'value': '13.3', 'Name': 'Length'}]",2qa0nfm4bi2wn6b6eajf8980l,D. Williams,,,pass,83.5,37.7,1.14,Back,13.3,,,,,,,,,,,,,,,,,,,,,,h
119,2694234999,51,1,1,7,13,943ue6l8ylnidoygbi9p8op2h,Successful,36.5,81.7,2024-06-02T21:03:10.510Z,2024-06-02T21:03:13Z,"[{'id': 5067309489, 'qualifierId': 141, 'value': '62.9', 'Name': 'Pass End Y'}, {'id': 5067309495, 'qualifierId': 213, 'value': '4.94', 'Name': 'Angle'}, {'id': 5067309493, 'qualifierId': 212, 'value': '13.1', 'Name': 'Length'}, {'id': 5067309483, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067309487, 'qualifierId': 140, 'value': '39.3', 'Name': 'Pass End X'}]",652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,pass,62.9,39.3,4.94,Back,13.1,,,,,,,,,,,,,,,,,,,,,,h
120,2694235013,52,1,1,7,16,943ue6l8ylnidoygbi9p8op2h,Unsuccessful,39.1,61.5,2024-06-02T21:03:13.070Z,2024-06-02T21:03:15Z,"[{'id': 5067309541, 'qualifierId': 213, 'value': '5.78', 'Name': 'Angle'}, {'id': 5067309535, 'qualifierId': 140, 'value': '77.5', 'Name': 'Pass End X'}, {'id': 5067309531, 'qualifierId': 155, 'Name': 'Chipped'}, {'id': 5067309537, 'qualifierId': 141, 'value': '29.1', 'Name': 'Pass End Y'}, {'id': 5067309539, 'qualifierId': 212, 'value': '45.9', 'Name': 'Length'}, {'id': 5067309543, 'qualifierId': 1, 'Name': 'Long ball'}, {'id': 5067309533, 'qualifierId': 56, 'value': 'Center', 'Name': 'Zone'}]",66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,,,pass,29.1,77.5,5.78,Center,45.9,True,,,,,,,,,,,,,,,,,,,,,h
121,2694235017,67,1,1,7,18,dqq34048nqex146r77i5l8twq,Successful,24.4,71.8,2024-06-02T21:03:15.438Z,2024-06-02T21:03:17Z,"[{'id': 5067309553, 'qualifierId': 140, 'value': '31.6', 'Name': 'Pass End X'}, {'id': 5067309559, 'qualifierId': 213, 'value': '6.04', 'Name': 'Angle'}, {'id': 5067309551, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067309557, 'qualifierId': 212, 'value': '7.8', 'Name': 'Length'}, {'id': 5067309555, 'qualifierId': 141, 'value': '69.1', 'Name': 'Pass End Y'}]",6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,pass,69.1,31.6,6.04,Back,7.8,,,,,,,,,,,,,,,,,,,,,,a
122,2694235019,68,49,1,7,20,dqq34048nqex146r77i5l8twq,Successful,31.6,69.1,2024-06-02T21:03:17.022Z,2024-06-02T21:03:17Z,[],4idetzvjwz78efzrndpox5jv9,Júnior Urso,,,ball_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,a
123,2694235039,69,1,1,7,20,dqq34048nqex146r77i5l8twq,Successful,32.4,70.5,2024-06-02T21:03:17.254Z,2024-06-02T21:03:19Z,"[{'id': 5067309651, 'qualifierId': 141, 'value': '94.2', 'Name': 'Pass End Y'}, {'id': 5067309647, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}, {'id': 5067309653, 'qualifierId': 212, 'value': '27.4', 'Name': 'Length'}, {'id': 5067309655, 'qualifierId': 213, 'value': '0.63', 'Name': 'Angle'}, {'id': 5067309649, 'qualifierId': 140, 'value': '53.5', 'Name': 'Pass End X'}]",4idetzvjwz78efzrndpox5jv9,Júnior Urso,,,pass,94.2,53.5,0.63,Left,27.4,,,,,,,,,,,,,,,,,,,,,,a
124,2694235043,70,61,1,7,22,dqq34048nqex146r77i5l8twq,Unsuccessful,53.5,94.2,2024-06-02T21:03:19.805Z,2024-06-02T21:03:20Z,"[{'id': 5067309661, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}]",bqxs1jhlsp1xlksbhs62syfbo,K. Vargas,,,ball_touch,,,,Left,,,,,,,,,,,,,,,,,,,,,,,a
125,2694235077,53,5,1,7,23,943ue6l8ylnidoygbi9p8op2h,Successful,40.0,-1.4,2024-06-02T21:03:19.951Z,2024-06-02T21:03:29Z,"[{'id': 5067309837, 'qualifierId': 233, 'value': '71', 'Name': 'not sure!'}, {'id': 5067309833, 'qualifierId': 347, 'Name': 'not sure!'}, {'id': 5067309831, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}]",66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,,,out,,,,Back,,,,,,,,,,,,,,,,,,,,,,,h
126,2694235047,71,5,1,7,23,dqq34048nqex146r77i5l8twq,Unsuccessful,60.0,101.4,2024-06-02T21:03:19.951Z,2024-06-02T21:12:20Z,"[{'id': 5067309665, 'qualifierId': 347, 'Name': 'not sure!'}, {'id': 5067309663, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}, {'id': 5067309841, 'qualifierId': 233, 'value': '53', 'Name': 'not sure!'}]",bqxs1jhlsp1xlksbhs62syfbo,K. Vargas,,,out,,,,Left,,,,,,,,,,,,,,,,,,,,,,,a
127,2694235089,54,1,1,7,32,943ue6l8ylnidoygbi9p8op2h,Successful,39.6,0.0,2024-06-02T21:03:29.326Z,2024-06-02T21:03:32Z,"[{'id': 5067309895, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067309899, 'qualifierId': 141, 'value': '5.9', 'Name': 'Pass End Y'}, {'id': 5067309897, 'qualifierId': 140, 'value': '29.9', 'Name': 'Pass End X'}, {'id': 5067309901, 'qualifierId': 212, 'value': '11.2', 'Name': 'Length'}, {'id': 5067309893, 'qualifierId': 107, 'Name': 'Throw-in'}, {'id': 5067309903, 'qualifierId': 213, 'value': '2.72', 'Name': 'Angle'}]",234q7lf0bx51r8wehvg51r4k5,B. Lennon,,,pass,5.9,29.9,2.72,Back,11.2,,,,,,,,,,,,,True,,,,,,,,,h
128,2694235125,55,1,1,7,35,943ue6l8ylnidoygbi9p8op2h,Successful,28.4,6.1,2024-06-02T21:03:32.013Z,2024-06-02T21:03:40Z,"[{'id': 5067310107, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067310111, 'qualifierId': 141, 'value': '46.0', 'Name': 'Pass End Y'}, {'id': 5067310113, 'qualifierId': 212, 'value': '27.1', 'Name': 'Length'}, {'id': 5067310115, 'qualifierId': 213, 'value': '1.54', 'Name': 'Angle'}, {'id': 5067310109, 'qualifierId': 140, 'value': '29.2', 'Name': 'Pass End X'}]",4tz64bm0vbosads0bbsw7n5xx,S. Gregersen,,,pass,46.0,29.2,1.54,Back,27.1,,,,,,,,,,,,,,,,,,,,,,h
129,2694235139,56,1,1,7,43,943ue6l8ylnidoygbi9p8op2h,Successful,39.9,70.8,2024-06-02T21:03:40.382Z,2024-06-02T21:03:43Z,"[{'id': 5067310173, 'qualifierId': 141, 'value': '98.3', 'Name': 'Pass End Y'}, {'id': 5067310177, 'qualifierId': 213, 'value': '0.84', 'Name': 'Angle'}, {'id': 5067310169, 'qualifierId': 56, 'value': 'Left', 'Name': 'Zone'}, {'id': 5067310171, 'qualifierId': 140, 'value': '55.9', 'Name': 'Pass End X'}, {'id': 5067310175, 'qualifierId': 212, 'value': '25.1', 'Name': 'Length'}]",2qa0nfm4bi2wn6b6eajf8980l,D. Williams,,,pass,98.3,55.9,0.84,Left,25.1,,,,,,,,,,,,,,,,,,,,,,h
130,2694235159,57,1,1,7,46,943ue6l8ylnidoygbi9p8op2h,Successful,56.2,98.3,2024-06-02T21:03:43.198Z,2024-06-02T21:03:48Z,"[{'id': 5067310253, 'qualifierId': 212, 'value': '20.5', 'Name': 'Length'}, {'id': 5067310251, 'qualifierId': 141, 'value': '83.0', 'Name': 'Pass End Y'}, {'id': 5067310247, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067310249, 'qualifierId': 140, 'value': '39.4', 'Name': 'Pass End X'}, {'id': 5067310255, 'qualifierId': 213, 'value': '3.67', 'Name': 'Angle'}]",652d6i0jem2jymjfzd8w0ndn9,L. Abram,,,pass,83.0,39.4,3.67,Back,20.5,,,,,,,,,,,,,,,,,,,,,,h
131,2694235163,58,4,1,7,51,943ue6l8ylnidoygbi9p8op2h,Successful,41.8,84.0,2024-06-02T21:03:48.542Z,2024-06-02T21:11:56Z,"[{'id': 5067310321, 'qualifierId': 56, 'value': 'Back', 'Name': 'Zone'}, {'id': 5067310319, 'qualifierId': 13, 'Name': 'Foul'}, {'id': 5067310327, 'qualifierId': 286, 'Name': 'not sure!'}, {'id': 5067321201, 'qualifierId': 233, 'value': '73', 'Name': 'not sure!'}, {'id': 5067310323, 'qualifierId': 152, 'Name': 'not sure!'}, {'id': 5067310833, 'qualifierId': 295, 'Name': 'not sure!'}]",4ea0sjczqa5ah1w720zlakkfe,T. Almada,,,foul,,,,Back,,,,,,,,True,,,,,,,,,,,,,,,h
